SEXE;AGE;ANNEE;POP
M;91;2019;45302
M;92;2019;35997
M;93;2019;28054
M;94;2019;20727
M;95;2019;15074
M;96;2019;10911
M;97;2019;7675
M;98;2019;5182
M;99;2019;4803
M;100;2019;0
M;101;2019;0
M;102;2019;0
M;103;2019;0
M;104;2019;0
M;105;2019;0
M;106;2019;0
M;107;2019;0
M;108;2019;0
F;0;2019;374009
F;1;2019;370865
F;2;2019;374355
F;3;2019;380501
F;4;2019;392691
F;5;2019;393756
F;6;2019;396291
F;7;2019;408745
F;8;2019;417055
F;9;2019;415034
F;10;2019;417643
F;11;2019;415215
F;12;2019;421501
F;13;2019;412887
F;14;2019;411012
F;15;2019;409271
F;16;2019;412220
F;17;2019;418876
F;18;2019;424637
F;19;2019;399777
F;20;2019;393234
F;21;2019;378951
F;22;2019;378042
F;23;2019;371898
F;24;2019;359571
F;25;2019;358175
F;26;2019;377904
F;27;2019;387901
F;28;2019;399302
F;29;2019;403548
F;30;2019;411049
F;31;2019;411716
F;32;2019;421460
F;33;2019;420056
F;34;2019;421169
F;35;2019;414341
F;36;2019;439299
F;37;2019;444458
F;38;2019;448640
F;39;2019;424915
F;40;2019;415571
F;41;2019;416238
F;42;2019;405980
F;43;2019;416632
F;44;2019;437140
F;45;2019;462425
F;46;2019;471754
F;47;2019;468326
F;48;2019;458628
F;49;2019;453247
F;50;2019;452267
F;51;2019;447713
F;52;2019;458393
F;53;2019;458724
F;54;2019;466056
F;55;2019;460758
F;56;2019;445180
F;57;2019;446185
F;58;2019;443632
F;59;2019;441588
F;60;2019;430894
F;61;2019;429594
F;62;2019;425704
F;63;2019;421491
F;64;2019;419969
F;65;2019;410942
F;66;2019;417345
F;67;2019;405516
F;68;2019;419615
F;69;2019;412153
F;70;2019;407316
F;71;2019;397605
F;72;2019;377078
F;73;2019;284127
F;74;2019;277206
F;75;2019;267690
F;76;2019;246952
F;77;2019;220135
F;78;2019;229009
F;79;2019;237827
F;80;2019;232229
F;81;2019;225162
F;82;2019;221395
F;83;2019;212935
F;84;2019;209581
F;85;2019;193878
F;86;2019;191109
F;87;2019;174555
F;88;2019;163030
F;89;2019;140178
F;90;2019;123959
F;91;2019;107449
F;92;2019;92445
F;93;2019;78018
F;94;2019;62303
F;95;2019;49659
F;96;2019;38938
F;97;2019;29046
F;98;2019;21298
F;99;2019;24544
F;100;2019;0
F;101;2019;0
F;102;2019;0
F;103;2019;0
F;104;2019;0
F;105;2019;0
F;106;2019;0
F;107;2019;0
F;108;2019;0
M;0;2020;391535
M;1;2020;388289
M;2;2020;391838
M;3;2020;396115
M;4;2020;403127
M;5;2020;416094
M;6;2020;416965
M;7;2020;419741
M;8;2020;428651
M;9;2020;439408
M;10;2020;438156
M;11;2020;440141
M;12;2020;436852
M;13;2020;443552
M;14;2020;434433
M;15;2020;432972
M;16;2020;431867
M;17;2020;434609
M;18;2020;436851
M;19;2020;439824
M;20;2020;412618
M;21;2020;398989
M;22;2020;382989
M;23;2020;378151
M;24;2020;367046
M;25;2020;353800
M;26;2020;351783
M;27;2020;373872
M;28;2020;380534
M;29;2020;391794
M;30;2020;392388
M;31;2020;398349
M;32;2020;401029
M;33;2020;406958
M;34;2020;407533
M;35;2020;404216
M;36;2020;401342
M;37;2020;426482
M;38;2020;429313
M;39;2020;436495
M;40;2020;412864
M;41;2020;405752
M;42;2020;410631
M;43;2020;399089
M;44;2020;409744
M;45;2020;433291
M;46;2020;454632
M;47;2020;466327
M;48;2020;462273
M;49;2020;452674
M;50;2020;443756
M;51;2020;438536
M;52;2020;434847
M;53;2020;444263
M;54;2020;444923
M;55;2020;447223
M;56;2020;441713
M;57;2020;425125
M;58;2020;421929
M;59;2020;418383
M;60;2020;410859
M;61;2020;399384
M;62;2020;393902
M;63;2020;386540
M;64;2020;377464
M;65;2020;376119
M;66;2020;363011
M;67;2020;366355
M;68;2020;354581
M;69;2020;366231
M;70;2020;354267
M;71;2020;351816
M;72;2020;340603
M;73;2020;319063
M;74;2020;237487
M;75;2020;227482
M;76;2020;217270
M;77;2020;198470
M;78;2020;171594
M;79;2020;172834
M;80;2020;173323
M;81;2020;163625
M;82;2020;152086
M;83;2020;143651
M;84;2020;130323
M;85;2020;121523
M;86;2020;105981
M;87;2020;98541
M;88;2020;84739
M;89;2020;73188
M;90;2020;58019
M;91;2020;47719
M;92;2020;37388
M;93;2020;29026
M;94;2020;21982
M;95;2020;15788
M;96;2020;11152
M;97;2020;7857
M;98;2020;5383
M;99;2020;6622
M;100;2020;0
M;101;2020;0
M;102;2020;0
M;103;2020;0
M;104;2020;0
M;105;2020;0
M;106;2020;0
M;107;2020;0
M;108;2020;0
F;0;2020;372849
F;1;2020;369757
F;2;2020;373334
F;3;2020;377422
F;4;2020;383783
F;5;2020;395829
F;6;2020;396529
F;7;2020;399001
F;8;2020;411112
F;9;2020;419210
F;10;2020;417040
F;11;2020;419584
F;12;2020;417105
F;13;2020;423313
F;14;2020;414760
F;15;2020;413487
F;16;2020;411774
F;17;2020;413607
F;18;2020;418132
F;19;2020;421705
F;20;2020;395543
F;21;2020;388853
F;22;2020;375473
F;23;2020;375969
F;24;2020;370973
F;25;2020;359761
F;26;2020;359436
F;27;2020;380001
F;28;2020;390660
F;29;2020;402400
F;30;2020;406875
F;31;2020;414302
F;32;2020;414943
F;33;2020;424435
F;34;2020;422731
F;35;2020;423570
F;36;2020;416766
F;37;2020;441557
F;38;2020;446473
F;39;2020;449986
F;40;2020;426106
F;41;2020;416214
F;42;2020;416742
F;43;2020;406117
F;44;2020;416928
F;45;2020;437324
F;46;2020;462388
F;47;2020;471536
F;48;2020;467948
F;49;2020;458315
F;50;2020;452761
F;51;2020;451766
F;52;2020;447032
F;53;2020;457656
F;54;2020;457883
F;55;2020;465207
F;56;2020;460015
F;57;2020;444577
F;58;2020;445396
F;59;2020;442416
F;60;2020;439849
F;61;2020;428852
F;62;2020;427482
F;63;2020;423619
F;64;2020;419380
F;65;2020;417685
F;66;2020;408409
F;67;2020;414644
F;68;2020;402628
F;69;2020;416459
F;70;2020;408560
F;71;2020;403393
F;72;2020;393316
F;73;2020;372736
F;74;2020;280534
F;75;2020;273437
F;76;2020;263600
F;77;2020;242783
F;78;2020;215989
F;79;2020;224094
F;80;2020;231879
F;81;2020;225346
F;82;2020;217481
F;83;2020;212720
F;84;2020;203494
F;85;2020;198909
F;86;2020;182588
F;87;2020;178343
F;88;2020;161238
F;89;2020;148843
F;90;2020;126215
F;91;2020;109883
F;92;2020;93577
F;93;2020;78952
F;94;2020;65190
F;95;2020;50815
F;96;2020;39491
F;97;2020;30135
F;98;2020;21882
F;99;2020;32277
F;100;2020;0
F;101;2020;0
F;102;2020;0
F;103;2020;0
F;104;2020;0
F;105;2020;0
F;106;2020;0
F;107;2020;0
F;108;2020;0
M;0;2021;390325
M;1;2021;387084
M;2;2021;390687
M;3;2021;395056
M;4;2021;399877
M;5;2021;406787
M;6;2021;419065
M;7;2021;419685
M;8;2021;422212
M;9;2021;431098
M;10;2021;441682
M;11;2021;440178
M;12;2021;442051
M;13;2021;438599
M;14;2021;445474
M;15;2021;437257
M;16;2021;435638
M;17;2021;433266
M;18;2021;433143
M;19;2021;432558
M;20;2021;432892
M;21;2021;404345
M;22;2021;391032
M;23;2021;376781
M;24;2021;373725
M;25;2021;364329
M;26;2021;352513
M;27;2021;351782
M;28;2021;374982
M;29;2021;382533
M;30;2021;394375
M;31;2021;395247
M;32;2021;401206
M;33;2021;403884
M;34;2021;409647
M;35;2021;410043
M;36;2021;406862
M;37;2021;403741
M;38;2021;428592
M;39;2021;430767
M;40;2021;437833
M;41;2021;413797
M;42;2021;406500
M;43;2021;410990
M;44;2021;399474
M;45;2021;409722
M;46;2021;433107
M;47;2021;454340
M;48;2021;466037
M;49;2021;461862
M;50;2021;452126
M;51;2021;443150
M;52;2021;437780
M;53;2021;433943
M;54;2021;443046
M;55;2021;443681
M;56;2021;445766
M;57;2021;440031
M;58;2021;422917
M;59;2021;419305
M;60;2021;415358
M;61;2021;407324
M;62;2021;395509
M;63;2021;389664
M;64;2021;382171
M;65;2021;372773
M;66;2021;371026
M;67;2021;357771
M;68;2021;360728
M;69;2021;348803
M;70;2021;359867
M;71;2021;347691
M;72;2021;344855
M;73;2021;333355
M;74;2021;311811
M;75;2021;231608
M;76;2021;221328
M;77;2021;210825
M;78;2021;191973
M;79;2021;165402
M;80;2021;165825
M;81;2021;165314
M;82;2021;155074
M;83;2021;143010
M;84;2021;134014
M;85;2021;120301
M;86;2021;111029
M;87;2021;95626
M;88;2021;87774
M;89;2021;74349
M;90;2021;63095
M;91;2021;49077
M;92;2021;39473
M;93;2021;30215
M;94;2021;22792
M;95;2021;16781
M;96;2021;11705
M;97;2021;8045
M;98;2021;5521
M;99;2021;8000
M;100;2021;0
M;101;2021;0
M;102;2021;0
M;103;2021;0
M;104;2021;0
M;105;2021;0
M;106;2021;0
M;107;2021;0
M;108;2021;0
F;0;2021;371689
F;1;2021;368602
F;2;2021;372228
F;3;2021;376402
F;4;2021;380706
F;5;2021;386923
F;6;2021;398603
F;7;2021;399240
F;8;2021;401370
F;9;2021;413268
F;10;2021;421216
F;11;2021;418982
F;12;2021;421474
F;13;2021;418919
F;14;2021;425186
F;15;2021;417236
F;16;2021;415991
F;17;2021;413163
F;18;2021;412866
F;19;2021;415204
F;20;2021;417471
F;21;2021;391165
F;22;2021;385376
F;23;2021;373403
F;24;2021;375046
F;25;2021;371164
F;26;2021;361024
F;27;2021;361540
F;28;2021;382765
F;29;2021;393763
F;30;2021;405731
F;31;2021;410133
F;32;2021;417532
F;33;2021;417924
F;34;2021;427113
F;35;2021;425137
F;36;2021;425997
F;37;2021;419040
F;38;2021;443580
F;39;2021;447828
F;40;2021;451170
F;41;2021;426750
F;42;2021;416727
F;43;2021;416879
F;44;2021;406434
F;45;2021;417146
F;46;2021;437331
F;47;2021;462199
F;48;2021;471172
F;49;2021;467640
F;50;2021;457842
F;51;2021;452282
F;52;2021;451102
F;53;2021;446347
F;54;2021;456846
F;55;2021;457085
F;56;2021;464485
F;57;2021;459403
F;58;2021;443831
F;59;2021;444214
F;60;2021;440717
F;61;2021;437816
F;62;2021;426792
F;63;2021;425440
F;64;2021;421508
F;65;2021;417112
F;66;2021;415124
F;67;2021;405780
F;68;2021;411707
F;69;2021;399617
F;70;2021;412847
F;71;2021;404645
F;72;2021;399068
F;73;2021;388824
F;74;2021;368144
F;75;2021;276741
F;76;2021;269287
F;77;2021;259199
F;78;2021;238274
F;79;2021;211429
F;80;2021;218571
F;81;2021;225149
F;82;2021;217817
F;83;2021;209112
F;84;2021;203476
F;85;2021;193305
F;86;2021;187568
F;87;2021;170574
F;88;2021;164991
F;89;2021;147433
F;90;2021;134275
F;91;2021;112095
F;92;2021;95888
F;93;2021;80082
F;94;2021;66107
F;95;2021;53285
F;96;2021;40494
F;97;2021;30625
F;98;2021;22749
F;99;2021;38228
F;100;2021;0
F;101;2021;0
F;102;2021;0
F;103;2021;0
F;104;2021;0
F;105;2021;0
F;106;2021;0
F;107;2021;0
F;108;2021;0
M;0;2022;389179
M;1;2022;385880
M;2;2022;389485
M;3;2022;393907
M;4;2022;398819
M;5;2022;403539
M;6;2022;409760
M;7;2022;421786
M;8;2022;422157
M;9;2022;424661
M;10;2022;433373
M;11;2022;443704
M;12;2022;442089
M;13;2022;443799
M;14;2022;440523
M;15;2022;448299
M;16;2022;439925
M;17;2022;437040
M;18;2022;431806
M;19;2022;428858
M;20;2022;425636
M;21;2022;424617
M;22;2022;396393
M;23;2022;384828
M;24;2022;372363
M;25;2022;371011
M;26;2022;363043
M;27;2022;352519
M;28;2022;352913
M;29;2022;376992
M;30;2022;385128
M;31;2022;397242
M;32;2022;398116
M;33;2022;404071
M;34;2022;406585
M;35;2022;412167
M;36;2022;412696
M;37;2022;409268
M;38;2022;405888
M;39;2022;430063
M;40;2022;432129
M;41;2022;438753
M;42;2022;414553
M;43;2022;406887
M;44;2022;411377
M;45;2022;399497
M;46;2022;409616
M;47;2022;432899
M;48;2022;454120
M;49;2022;465657
M;50;2022;461331
M;51;2022;451540
M;52;2022;442430
M;53;2022;436922
M;54;2022;432840
M;55;2022;441886
M;56;2022;442322
M;57;2022;444143
M;58;2022;437812
M;59;2022;420377
M;60;2022;416372
M;61;2022;411891
M;62;2022;403488
M;63;2022;391372
M;64;2022;385386
M;65;2022;377556
M;66;2022;367863
M;67;2022;365824
M;68;2022;352322
M;69;2022;354905
M;70;2022;342795
M;71;2022;353249
M;72;2022;340875
M;73;2022;337585
M;74;2022;325850
M;75;2022;304202
M;76;2022;225402
M;77;2022;214826
M;78;2022;203999
M;79;2022;185134
M;80;2022;158839
M;81;2022;158317
M;82;2022;156861
M;83;2022;146015
M;84;2022;133600
M;85;2022;123909
M;86;2022;110089
M;87;2022;100376
M;88;2022;85330
M;89;2022;77173
M;90;2022;64232
M;91;2022;53493
M;92;2022;40685
M;93;2022;31970
M;94;2022;23776
M;95;2022;17437
M;96;2022;12468
M;97;2022;8460
M;98;2022;5665
M;99;2022;9024
M;100;2022;0
M;101;2022;0
M;102;2022;0
M;103;2022;0
M;104;2022;0
M;105;2022;0
M;106;2022;0
M;107;2022;0
M;108;2022;0
F;0;2022;370590
F;1;2022;367447
F;2;2022;371074
F;3;2022;375297
F;4;2022;379687
F;5;2022;383847
F;6;2022;389698
F;7;2022;401315
F;8;2022;401609
F;9;2022;403528
F;10;2022;415275
F;11;2022;423159
F;12;2022;420873
F;13;2022;423288
F;14;2022;420793
F;15;2022;427663
F;16;2022;419741
F;17;2022;417381
F;18;2022;412424
F;19;2022;409941
F;20;2022;410973
F;21;2022;413092
F;22;2022;387690
F;23;2022;383307
F;24;2022;372483
F;25;2022;375238
F;26;2022;372428
F;27;2022;363130
F;28;2022;364311
F;29;2022;385873
F;30;2022;397099
F;31;2022;408993
F;32;2022;413368
F;33;2022;420516
F;34;2022;420609
F;35;2022;429522
F;36;2022;427569
F;37;2022;428273
F;38;2022;421080
F;39;2022;444944
F;40;2022;449021
F;41;2022;451806
F;42;2022;427264
F;43;2022;416874
F;44;2022;417196
F;45;2022;406674
F;46;2022;417190
F;47;2022;437189
F;48;2022;461865
F;49;2022;470879
F;50;2022;467172
F;51;2022;457376
F;52;2022;451640
F;53;2022;450434
F;54;2022;445590
F;55;2022;456081
F;56;2022;456417
F;57;2022;463895
F;58;2022;458647
F;59;2022;442694
F;60;2022;442551
F;61;2022;438726
F;62;2022;435765
F;63;2022;424805
F;64;2022;423375
F;65;2022;419240
F;66;2022;414567
F;67;2022;412465
F;68;2022;402919
F;69;2022;408643
F;70;2022;396162
F;71;2022;408912
F;72;2022;400328
F;73;2022;394537
F;74;2022;384071
F;75;2022;363278
F;76;2022;272565
F;77;2022;264821
F;78;2022;254436
F;79;2022;233317
F;80;2022;206291
F;81;2022;212305
F;82;2022;217780
F;83;2022;209604
F;84;2022;200190
F;85;2022;193485
F;86;2022;182467
F;87;2022;175474
F;88;2022;157994
F;89;2022;151112
F;90;2022;133221
F;91;2022;119492
F;92;2022;98011
F;93;2022;82227
F;94;2022;67191
F;95;2022;54148
F;96;2022;42550
F;97;2022;31465
F;98;2022;23167
F;99;2022;43024
F;100;2022;0
F;101;2022;0
F;102;2022;0
F;103;2022;0
F;104;2022;0
F;105;2022;0
F;106;2022;0
F;107;2022;0
F;108;2022;0
M;0;2023;388136
M;1;2023;384739
M;2;2023;388284
M;3;2023;392707
M;4;2023;397671
M;5;2023;402482
M;6;2023;406514
M;7;2023;412483
M;8;2023;424259
M;9;2023;424607
M;10;2023;426938
M;11;2023;435397
M;12;2023;445616
M;13;2023;443838
M;14;2023;445724
M;15;2023;443351
M;16;2023;450969
M;17;2023;441330
M;18;2023;435584
M;19;2023;427528
M;20;2023;421945
M;21;2023;417371
M;22;2023;416663
M;23;2023;390193
M;24;2023;380413
M;25;2023;369657
M;26;2023;369728
M;27;2023;363050
M;28;2023;353656
M;29;2023;354944
M;30;2023;379599
M;31;2023;388009
M;32;2023;400119
M;33;2023;400992
M;34;2023;406783
M;35;2023;409118
M;36;2023;414830
M;37;2023;415110
M;38;2023;411424
M;39;2023;407398
M;40;2023;431443
M;41;2023;433074
M;42;2023;439495
M;43;2023;414948
M;44;2023;407304
M;45;2023;411402
M;46;2023;399439
M;47;2023;409491
M;48;2023;432768
M;49;2023;453814
M;50;2023;465159
M;51;2023;460762
M;52;2023;450841
M;53;2023;441610
M;54;2023;435868
M;55;2023;431799
M;56;2023;440612
M;57;2023;440801
M;58;2023;441984
M;59;2023;435260
M;60;2023;417532
M;61;2023;413000
M;62;2023;408124
M;63;2023;399389
M;64;2023;387198
M;65;2023;380864
M;66;2023;372724
M;67;2023;362849
M;68;2023;360412
M;69;2023;346685
M;70;2023;348849
M;71;2023;336548
M;72;2023;346389
M;73;2023;333753
M;74;2023;330056
M;75;2023;317977
M;76;2023;296179
M;77;2023;218843
M;78;2023;207937
M;79;2023;196811
M;80;2023;177883
M;81;2023;151791
M;82;2023;150380
M;83;2023;147887
M;84;2023;136602
M;85;2023;123708
M;86;2023;113585
M;87;2023;99696
M;88;2023;89748
M;89;2023;75164
M;90;2023;66815
M;91;2023;54573
M;92;2023;44448
M;93;2023;33022
M;94;2023;25211
M;95;2023;18228
M;96;2023;12982
M;97;2023;9029
M;98;2023;5968
M;99;2023;9807
M;100;2023;0
M;101;2023;0
M;102;2023;0
M;103;2023;0
M;104;2023;0
M;105;2023;0
M;106;2023;0
M;107;2023;0
M;108;2023;0
F;0;2023;369590
F;1;2023;366352
F;2;2023;369921
F;3;2023;374144
F;4;2023;378583
F;5;2023;382829
F;6;2023;386623
F;7;2023;392411
F;8;2023;403685
F;9;2023;403767
F;10;2023;405537
F;11;2023;417219
F;12;2023;425051
F;13;2023;422688
F;14;2023;425163
F;15;2023;423271
F;16;2023;430169
F;17;2023;421132
F;18;2023;416643
F;19;2023;409501
F;20;2023;405713
F;21;2023;406597
F;22;2023;409616
F;23;2023;385623
F;24;2023;382388
F;25;2023;372678
F;26;2023;376503
F;27;2023;374534
F;28;2023;365903
F;29;2023;367426
F;30;2023;389214
F;31;2023;400366
F;32;2023;412232
F;33;2023;416358
F;34;2023;423204
F;35;2023;423025
F;36;2023;431957
F;37;2023;429850
F;38;2023;430315
F;39;2023;422463
F;40;2023;446146
F;41;2023;449667
F;42;2023;452311
F;43;2023;427412
F;44;2023;417202
F;45;2023;417437
F;46;2023;406742
F;47;2023;417087
F;48;2023;436905
F;49;2023;461604
F;50;2023;470426
F;51;2023;466711
F;52;2023;456748
F;53;2023;450995
F;54;2023;449695
F;55;2023;444880
F;56;2023;455446
F;57;2023;455884
F;58;2023;463162
F;59;2023;457500
F;60;2023;441078
F;61;2023;440597
F;62;2023;436719
F;63;2023;433787
F;64;2023;422797
F;65;2023;421155
F;66;2023;416695
F;67;2023;411926
F;68;2023;409573
F;69;2023;399937
F;70;2023;405131
F;71;2023;392395
F;72;2023;404574
F;73;2023;395806
F;74;2023;389742
F;75;2023;379031
F;76;2023;357947
F;77;2023;268070
F;78;2023;259987
F;79;2023;249200
F;80;2023;227744
F;81;2023;200445
F;82;2023;205440
F;83;2023;209732
F;84;2023;200841
F;85;2023;190535
F;86;2023;182843
F;87;2023;170891
F;88;2023;162779
F;89;2023;144898
F;90;2023;136782
F;91;2023;118761
F;92;2023;104693
F;93;2023;84216
F;94;2023;69131
F;95;2023;55150
F;96;2023;43328
F;97;2023;33127
F;98;2023;23850
F;99;2023;46642
F;100;2023;0
F;101;2023;0
F;102;2023;0
F;103;2023;0
F;104;2023;0
F;105;2023;0
F;106;2023;0
F;107;2023;0
F;108;2023;0
M;0;2024;387264
M;1;2024;383701
M;2;2024;387146
M;3;2024;391508
M;4;2024;396473
M;5;2024;401335
M;6;2024;405458
M;7;2024;409238
M;8;2024;414957
M;9;2024;426710
M;10;2024;426885
M;11;2024;428963
M;12;2024;437311
M;13;2024;447366
M;14;2024;445765
M;15;2024;448553
M;16;2024;446025
M;17;2024;452376
M;18;2024;439878
M;19;2024;431311
M;20;2024;420622
M;21;2024;413689
M;22;2024;409427
M;23;2024;410461
M;24;2024;385782
M;25;2024;377710
M;26;2024;368382
M;27;2024;369738
M;28;2024;364188
M;29;2024;355694
M;30;2024;357571
M;31;2024;382492
M;32;2024;390900
M;33;2024;403003
M;34;2024;403715
M;35;2024;409326
M;36;2024;411794
M;37;2024;417254
M;38;2024;417274
M;39;2024;412943
M;40;2024;408819
M;41;2024;432406
M;42;2024;433843
M;43;2024;439874
M;44;2024;415373
M;45;2024;407360
M;46;2024;411346
M;47;2024;399365
M;48;2024;409450
M;49;2024;432557
M;50;2024;453395
M;51;2024;464626
M;52;2024;460081
M;53;2024;450043
M;54;2024;440596
M;55;2024;434878
M;56;2024;430652
M;57;2024;439179
M;58;2024;438748
M;59;2024;439493
M;60;2024;432400
M;61;2024;414251
M;62;2024;409330
M;63;2024;404095
M;64;2024;395253
M;65;2024;382782
M;66;2024;376126
M;67;2024;367788
M;68;2024;357630
M;69;2024;354811
M;70;2024;340823
M;71;2024;342551
M;72;2024;330071
M;73;2024;339220
M;74;2024;326377
M;75;2024;322156
M;76;2024;309675
M;77;2024;287708
M;78;2024;211893
M;79;2024;200680
M;80;2024;189187
M;81;2024;170101
M;82;2024;144329
M;83;2024;141932
M;84;2024;138543
M;85;2024;126683
M;86;2024;113579
M;87;2024;103049
M;88;2024;89301
M;89;2024;79219
M;90;2024;65202
M;91;2024;56889
M;92;2024;45441
M;93;2024;36156
M;94;2024;26093
M;95;2024;19370
M;96;2024;13598
M;97;2024;9418
M;98;2024;6382
M;99;2024;10543
M;100;2024;0
M;101;2024;0
M;102;2024;0
M;103;2024;0
M;104;2024;0
M;105;2024;0
M;106;2024;0
M;107;2024;0
M;108;2024;0
F;0;2024;368751
F;1;2024;365356
F;2;2024;368828
F;3;2024;372992
F;4;2024;377431
F;5;2024;381726
F;6;2024;385606
F;7;2024;389337
F;8;2024;394782
F;9;2024;405844
F;10;2024;405776
F;11;2024;407482
F;12;2024;419112
F;13;2024;426867
F;14;2024;424564
F;15;2024;427642
F;16;2024;425779
F;17;2024;431561
F;18;2024;420395
F;19;2024;413721
F;20;2024;405275
F;21;2024;401340
F;22;2024;403124
F;23;2024;407548
F;24;2024;384705
F;25;2024;382584
F;26;2024;373946
F;27;2024;378611
F;28;2024;377307
F;29;2024;369020
F;30;2024;370774
F;31;2024;392486
F;32;2024;403611
F;33;2024;415226
F;34;2024;419052
F;35;2024;425624
F;36;2024;425468
F;37;2024;434242
F;38;2024;431898
F;39;2024;431699
F;40;2024;423685
F;41;2024;446801
F;42;2024;450183
F;43;2024;452450
F;44;2024;427741
F;45;2024;417454
F;46;2024;417505
F;47;2024;406665
F;48;2024;416845
F;49;2024;436698
F;50;2024;461186
F;51;2024;469982
F;52;2024;466089
F;53;2024;456118
F;54;2024;450280
F;55;2024;449003
F;56;2024;444303
F;57;2024;454949
F;58;2024;455211
F;59;2024;462039
F;60;2024;455872
F;61;2024;439173
F;62;2024;438628
F;63;2024;434786
F;64;2024;431787
F;65;2024;420636
F;66;2024;418660
F;67;2024;414054
F;68;2024;409052
F;69;2024;406557
F;70;2024;396513
F;71;2024;401303
F;72;2024;388235
F;73;2024;400029
F;74;2024;391020
F;75;2024;384657
F;76;2024;373513
F;77;2024;352202
F;78;2024;263205
F;79;2024;254673
F;80;2024;243322
F;81;2024;221417
F;82;2024;194037
F;83;2024;197937
F;84;2024;201138
F;85;2024;191344
F;86;2024;180238
F;87;2024;171454
F;88;2024;158724
F;89;2024;149527
F;90;2024;131350
F;91;2024;122159
F;92;2024;104244
F;93;2024;90143
F;94;2024;70946
F;95;2024;56860
F;96;2024;44218
F;97;2024;33798
F;98;2024;25159
F;99;2024;49635
F;100;2024;0
F;101;2024;0
F;102;2024;0
F;103;2024;0
F;104;2024;0
F;105;2024;0
F;106;2024;0
F;107;2024;0
F;108;2024;0
M;0;2025;386747
M;1;2025;382834
M;2;2025;386110
M;3;2025;390371
M;4;2025;395275
M;5;2025;400139
M;6;2025;404312
M;7;2025;408183
M;8;2025;411713
M;9;2025;417409
M;10;2025;428989
M;11;2025;428911
M;12;2025;430878
M;13;2025;439063
M;14;2025;449294
M;15;2025;448596
M;16;2025;451229
M;17;2025;447437
M;18;2025;450926
M;19;2025;435610
M;20;2025;424410
M;21;2025;412373
M;22;2025;405753
M;23;2025;403235
M;24;2025;406047
M;25;2025;383083
M;26;2025;376437
M;27;2025;368400
M;28;2025;370879
M;29;2025;366227
M;30;2025;358328
M;31;2025;360484
M;32;2025;385395
M;33;2025;393799
M;34;2025;405735
M;35;2025;406270
M;36;2025;412013
M;37;2025;414233
M;38;2025;419429
M;39;2025;418801
M;40;2025;414373
M;41;2025;409825
M;42;2025;433194
M;43;2025;434250
M;44;2025;440282
M;45;2025;415438
M;46;2025;407337
M;47;2025;411274
M;48;2025;399378
M;49;2025;409335
M;50;2025;432239
M;51;2025;452945
M;52;2025;463983
M;53;2025;459303
M;54;2025;449052
M;55;2025;439648
M;56;2025;433784
M;57;2025;429350
M;58;2025;437217
M;59;2025;436365
M;60;2025;436698
M;61;2025;429103
M;62;2025;410675
M;63;2025;405401
M;64;2025;400030
M;65;2025;390875
M;66;2025;378153
M;67;2025;371286
M;68;2025;362649
M;69;2025;352228
M;70;2025;348982
M;71;2025;334726
M;72;2025;336020
M;73;2025;323298
M;74;2025;331793
M;75;2025;318635
M;76;2025;313824
M;77;2025;300908
M;78;2025;278724
M;79;2025;204569
M;80;2025;192981
M;81;2025;181006
M;82;2025;161853
M;83;2025;136367
M;84;2025;133122
M;85;2025;128672
M;86;2025;116500
M;87;2025;103216
M;88;2025;92479
M;89;2025;78972
M;90;2025;68866
M;91;2025;55626
M;92;2025;47471
M;93;2025;37040
M;94;2025;28632
M;95;2025;20089
M;96;2025;14480
M;97;2025;9883
M;98;2025;6670
M;99;2025;11326
M;100;2025;0
M;101;2025;0
M;102;2025;0
M;103;2025;0
M;104;2025;0
M;105;2025;0
M;106;2025;0
M;107;2025;0
M;108;2025;0
F;0;2025;368254
F;1;2025;364521
F;2;2025;367833
F;3;2025;371900
F;4;2025;376280
F;5;2025;380575
F;6;2025;384504
F;7;2025;388321
